hopetown_14_15,midrand_ew_5,pvlib_hopetown_0_15,pvlib_hopetown_0_15_0.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.01082242,0,0
0,0.01082242,0.496550352,0.446895317
9.487955023,9.227128454,1.526270105,1.373643094
9.487955023,9.227128454,10.76397726,9.687579537
32.41659097,27.55694402,25.60985905,23.04887315
32.41659097,27.55694402,37.45277003,33.70749303
54.20326057,45.05709579,50.56592157,45.50932942
54.20326057,45.05709579,61.09174706,54.98257236
71.38985222,59.60681548,71.42629117,64.28366206
71.38985222,59.60681548,79.55228504,71.59705653
82.05251491,68.41816021,86.89351832,78.20416649
82.05251491,68.41816021,91.86007386,82.67406647
86.12507457,73.28329913,95.69622579,86.12660321
86.12507457,73.28329913,97.40556402,87.66500762
86.33268031,72.15187306,97.90314029,88.11282626
86.33268031,72.15187306,96.63910998,86.97519898
80.14120797,66.4177465,94.17633803,84.75870423
80.14120797,66.4177465,89.69122624,80.72210362
68.1287622,56.29337841,84.11493195,75.70343875
68.1287622,56.29337841,76.45608423,68.81047581
51.13249051,41.73209957,68.00801819,61.20721637
51.13249051,41.73209957,57.61511882,51.85360694
29.63870323,23.58753241,47.01972537,42.31775283
29.63870323,23.58753241,34.5613432,31.10520888
8.235960378,6.12322774,23.2274168,20.90467512
8.235960378,6.12322774,11.12740463,10.01466417
0,0,2.556987641,2.301288877
0,0,1.221858585,1.099672727
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.014868798,0,0
0,0.014868798,0.599780701,0.539802631
9.773620526,10.22797998,2.425145111,2.1826306
9.773620526,10.22797998,12.45764135,11.21187722
32.0790164,29.33953481,27.98002984,25.18202686
32.0790164,29.33953481,40.29909299,36.26918369
53.48212107,47.41748617,53.42455676,48.08210109
53.48212107,47.41748617,64.09512389,57.6856115
69.48693736,61.29940481,74.30215664,66.87194098
69.48693736,61.29940481,82.37238538,74.13514684
80.27231562,69.35348903,89.49986228,80.54987605
80.27231562,69.35348903,94.40289151,84.96260236
85.05302332,72.05429107,98.15138734,88.3362486
85.05302332,72.05429107,99.54162285,89.58746057
84.30759897,72.74581803,99.7196213,89.74765917
84.30759897,72.74581803,98.38157575,88.54341817
77.33559517,67.11621479,95.86211039,86.27589935
77.33559517,67.11621479,91.15841862,82.04257676
67.18060602,57.0288914,85.4071974,76.86647766
67.18060602,57.0288914,77.4463622,69.70172598
50.44478715,41.4544612,68.77220775,61.89498697
50.44478715,41.4544612,58.43395363,52.59055827
29.81902793,23.12311506,47.83247336,43.04922603
29.81902793,23.12311506,35.406237,31.8656133
8.448954379,5.710032433,23.90056536,21.51050882
8.448954379,5.710032433,11.54546108,10.39091497
0.000698833,0,2.766914086,2.490222677
0.000698833,0,1.318220808,1.186398728
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.017039436,0,0
0,0.017039436,0.636965599,0.573269039
10.89892049,9.80494992,2.928108017,2.635297215
10.89892049,9.80494992,13.2278064,11.90502576
34.02615239,27.40712469,28.37920877,25.54128789
34.02615239,27.40712469,40.52081288,36.46873159
55.73352766,44.93472822,53.41740895,48.07566805
55.73352766,44.93472822,63.81025485,57.42922937
72.40184382,58.33277145,73.67379976,66.30641979
72.40184382,58.33277145,81.32007309,73.18806578
84.41406589,66.28520027,87.91682476,79.12514229
84.41406589,66.28520027,92.45307371,83.20776633
86.33376491,70.13235126,95.80587343,86.22528609
86.33376491,70.13235126,97.02028421,87.31825579
85.8399539,70.1963349,97.07153046,87.36437741
85.8399539,70.1963349,95.4803756,85.93233804
79.51096123,65.36853234,92.80127723,83.52114951
79.51096123,65.36853234,88.26370193,79.43733174
68.03238205,56.22932185,82.74793925,74.47314533
68.03238205,56.22932185,75.14406535,67.62965881
50.56697736,41.83681732,66.87698315,60.18928484
50.56697736,41.83681732,54.3726386,48.93537474
29.27555247,23.87883712,43.1537632,38.83838688
29.27555247,23.87883712,33.81713828,30.43542446
8.36359053,6.245153577,23.53396002,21.18056402
8.36359053,6.245153577,11.86150833,10.6753575
0,0,2.550132305,2.295119074
0,0,1.166803143,1.050122828
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.02276663,0,0
0,0.02276663,0.797348651,0.717613786
10.92451024,9.605120118,2.707169863,2.436452877
10.92451024,9.605120118,12.35628874,11.12065986
35.1403708,25.95030461,26.68261763,24.01435587
35.1403708,25.95030461,38.58602555,34.72742299
56.74790876,40.47448772,51.75006784,46.57506105
56.74790876,40.47448772,62.03605026,55.83244523
72.98735087,52.85239695,71.93946045,64.7455144
72.98735087,52.85239695,79.73217446,71.75895701
83.83617815,62.02136569,86.71255658,78.04130092
83.83617815,62.02136569,91.28514663,82.15663197
86.33146692,66.45053794,94.72231818,85.25008636
86.33146692,66.45053794,95.99285246,86.39356722
86.3325583,64.51368983,96.09072592,86.48165333
86.3325583,64.51368983,95.05374747,85.54837272
82.22063449,59.66552022,92.84306532,83.55875879
82.22063449,59.66552022,88.01622055,79.2145985
69.08259219,50.21915615,82.21693596,73.99524236
69.08259219,50.21915615,74.58691045,67.1282194
51.26569618,37.33560453,66.26831769,59.64148592
51.26569618,37.33560453,55.9765663,50.37890967
30.53072804,21.56859148,45.66371322,41.0973419
30.53072804,21.56859148,34.45974057,31.01376651
8.360889201,6.04277364,23.48379708,21.13541737
8.360889201,6.04277364,11.13456567,10.0211091
0,0,2.859751927,2.573776734
0,0,1.363092033,1.226782829
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.028514045,0,0
0,0.028514045,0.516370379,0.464733341
11.20746339,8.568995069,1.033470778,0.9301237
11.20746339,8.568995069,10.5944382,9.534994381
35.31516405,23.90030029,26.41613517,23.77452165
35.31516405,23.90030029,37.79504797,34.01554317
58.80090835,39.48347034,50.08358729,45.07522856
58.80090835,39.48347034,60.08636629,54.07772966
76.6587378,51.82718091,69.86011483,62.87410335
76.6587378,51.82718091,77.44887332,69.70398598
86.33185331,57.51075927,84.23857007,75.81471306
86.33185331,57.51075927,89.14643707,80.23179336
86.32805721,62.02533702,93.0498746,83.74488714
86.32805721,62.02533702,94.5521988,85.09697892
86.33125,62.26975134,94.90928517,85.41835665
86.33125,62.26975134,92.95322899,83.65790609
84.38348698,56.95596375,89.93259258,80.93933333
84.38348698,56.95596375,86.16250467,77.54625421
72.4000949,49.96440762,81.25677856,73.1311007
72.4000949,49.96440762,72.87365846,65.58629261
53.54268235,39.22241726,64.17427016,57.75684315
53.54268235,39.22241726,55.77009976,50.19308978
31.23328362,21.06983694,46.32833294,41.69549965
31.23328362,21.06983694,34.19214927,30.77293435
8.985901064,6.194397576,23.12101814,20.80891632
8.985901064,6.194397576,11.29583634,10.1662527
0,0,2.905395424,2.614855882
0,0,1.366532088,1.229878879
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.064424286,0,0
0,0.064424286,0.942607894,0.848347104
4.739197227,9.467189255,3.062382074,2.756143867
4.739197227,9.467189255,12.78428295,11.50585466
14.87544909,24.79160177,27.52483343,24.77235008
14.87544909,24.79160177,35.54536281,31.99082653
22.84567177,43.20083121,40.33514195,36.30162776
22.84567177,43.20083121,54.93043794,49.43739415
33.06006643,47.89314185,72.05072107,64.84564897
33.06006643,47.89314185,79.09097343,71.18187609
41.36074431,63.1022387,85.045537,76.5409833
41.36074431,63.1022387,89.88650391,80.89785352
43.3524878,60.56468901,93.74052338,84.36647104
43.3524878,60.56468901,95.81654802,86.23489321
42.19591242,62.71476895,96.78483049,87.10634744
42.19591242,62.71476895,95.86017106,86.27415395
37.41534707,49.69852284,93.74130592,84.36717533
37.41534707,49.69852284,89.72424685,80.75182217
33.85313856,32.03405661,84.52067316,76.06860584
33.85313856,32.03405661,76.84622658,69.16160392
27.27587785,16.27404079,68.36037627,61.52433864
27.27587785,16.27404079,57.98699458,52.18829512
16.65144726,11.06796645,47.39960455,42.6596441
16.65144726,11.06796645,34.96513858,31.46862472
6.519535487,1.330246939,23.67619939,21.30857945
6.519535487,1.330246939,11.75778964,10.58201068
0,0,3.043401488,2.739061339
0,0,1.415641447,1.274077303
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.031722417,0,0
0,0.031722417,0.997065352,0.897358816
11.98538588,6.588651284,3.281926802,2.953734122
11.98538588,6.588651284,13.05817419,11.75235677
36.77405775,20.94606215,27.6050793,24.84457137
36.77405775,20.94606215,39.60432266,35.64389039
59.90722614,32.4569524,52.82028778,47.538259
59.90722614,32.4569524,63.16372534,56.84735281
77.30831074,28.41587696,73.12640757,65.81376681
77.30831074,28.41587696,80.86632879,72.77969591
86.33280233,29.09268763,87.70151635,78.93136471
86.33280233,29.09268763,91.99624994,82.79662495
86.32565754,12.12478909,95.07311969,85.56580772
86.32565754,12.12478909,96.39585821,86.75627239
86.32547451,14.59243702,96.56165738,86.90549164
86.32547451,14.59243702,95.32365525,85.79128973
86.28664588,22.59036845,92.95352664,83.65817398
86.28664588,22.59036845,88.91117212,80.02005491
72.78961497,14.28686323,83.73545228,75.36190705
72.78961497,14.28686323,76.14884259,68.53395833
54.36703159,5.235640582,67.7841493,61.00573437
54.36703159,5.235640582,57.5665158,51.80986422
31.44230952,5.224588176,47.15090338,42.43581304
31.44230952,5.224588176,32.50340054,29.25306049
9.128485968,2.37637323,21.42297077,19.28067369
9.128485968,2.37637323,12.2593754,11.03343786
0.016092228,0,2.994526204,2.695073584
0.016092228,0,1.348604926,1.213744433
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.055273781,0,0
0,0.055273781,1.082976259,0.974678633
11.96132389,10.97090337,3.694160534,3.324744481
11.96132389,10.97090337,12.56569255,11.30912329
35.93450719,29.01975512,23.50700907,21.15630816
35.93450719,29.01975512,33.39708355,30.05737519
58.0077481,46.07217691,43.47369374,39.12632436
58.0077481,46.07217691,47.20968592,42.48871733
74.97472207,59.58868929,48.70594476,43.83535029
74.97472207,59.58868929,58.81092774,52.92983497
86.33245662,68.42545152,69.2725725,62.34531525
86.33245662,68.42545152,76.23750093,68.61375084
86.33377847,72.11978645,82.8330985,74.54978865
86.33377847,72.11978645,53.0717865,47.76460785
86.3302603,71.80755811,19.704149,17.7337341
86.3302603,71.80755811,35.17707235,31.65936511
84.47287825,67.13464721,49.74547789,44.7709301
84.47287825,67.13464721,53.3715671,48.03441039
72.7805179,57.54583531,56.16184202,50.54565782
72.7805179,57.54583531,61.15449789,55.0390481
54.64834599,43.22815417,62.4611504,56.21503536
54.64834599,43.22815417,50.92150153,45.82935138
32.00271828,24.54388205,40.53390705,36.48051635
32.00271828,24.54388205,33.02771118,29.72494006
9.353209734,6.925962317,23.45414719,21.10873247
9.353209734,6.925962317,9.084410593,8.175969533
0.1181343,0,1.677507388,1.509756649
0.1181343,0,0.841916953,0.757725258
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.073218821,0,0
0,0.073218821,0.508942832,0.458048549
11.97867662,10.96441289,1.018136272,0.916322645
11.97867662,10.96441289,8.612371503,7.751134353
36.1857782,29.32077671,17.77355472,15.99619925
36.1857782,29.32077671,27.03407746,24.33066972
58.33023319,45.21632335,37.24271882,33.51844694
58.33023319,45.21632335,28.29806173,25.46825556
74.46965157,58.1727613,16.6986186,15.02875674
74.46965157,58.1727613,34.09315085,30.68383577
84.91526573,66.17845554,51.4185435,46.27668915
84.91526573,66.17845554,42.87187542,38.58468788
86.33289046,69.02943419,33.48154799,30.13339319
86.33289046,69.02943419,57.78939974,52.01045977
86.33066703,69.08191216,81.03803316,72.93422985
86.33066703,69.08191216,46.23095108,41.60785598
82.0248712,63.62506427,8.776087788,7.89847901
82.0248712,63.62506427,8.340022908,7.506020617
69.44825108,54.34953066,7.902773455,7.11249611
69.44825108,54.34953066,43.79763005,39.41786704
51.17494577,40.64711912,69.89069665,62.90162698
51.17494577,40.64711912,40.62089329,36.55880396
29.56654352,22.42735185,17.65089972,15.88580975
29.56654352,22.42735185,22.70005018,20.43004516
8.608451396,6.39741854,22.42483535,20.18235181
8.608451396,6.39741854,8.975650436,8.078085393
0.001828856,0,0.604690994,0.544221894
0.001828856,0,0.303913577,0.273522219
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.082194482,0,0
0,0.082194482,1.042862098,0.938575888
12.35376559,11.36721869,2.214628555,1.993165699
12.35376559,11.36721869,6.802292835,6.122063552
36.87387134,29.71092238,11.27090407,10.14381366
36.87387134,29.71092238,14.11995252,12.70795727
59.314032,47.61514863,16.82056163,15.13850547
59.314032,47.61514863,36.54422893,32.88980604
76.351593,61.61763146,58.58012562,52.72211305
76.351593,61.61763146,72.54871373,65.29384236
86.33272099,70.20114717,87.84207624,79.05786861
86.33272099,70.20114717,92.20910379,82.98819341
86.33234138,74.01231799,95.40024153,85.86021738
86.33234138,74.01231799,95.3875914,85.84883226
86.33366323,72.49944964,94.1803709,84.76233381
86.33366323,72.49944964,86.80323491,78.12291142
83.35824973,67.16949965,78.86622697,70.97960427
83.35824973,67.16949965,77.19037339,69.47133605
70.87373238,57.63519271,74.45031761,67.00528585
70.87373238,57.63519271,56.95511975,51.25960777
52.77759626,43.8398316,41.58225868,37.42403281
52.77759626,43.8398316,40.16858983,36.15173085
30.79679366,24.87104784,37.04809877,33.34328889
30.79679366,24.87104784,33.21749497,29.89574547
9.078657979,7.293881649,24.96304235,22.46673812
9.078657979,7.293881649,10.92866173,9.835795555
0.082304644,0,3.83476172,3.451285548
0.082304644,0,1.89363738,1.704273642
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.092209091,0,0
0,0.092209091,1.201399535,1.081259581
12.49006236,12.77894325,5.133822246,4.620440021
12.49006236,12.77894325,15.77205572,14.19485014
36.36659097,32.96983992,30.8481701,27.76335309
36.36659097,32.96983992,42.99329199,38.69396279
59.21109002,51.95379202,55.7506031,50.17554279
59.21109002,51.95379202,66.17524881,59.55772393
76.67193601,66.72644584,76.06028386,68.45425547
76.67193601,66.72644584,83.79253316,75.41327985
86.33333107,76.13386461,90.48843918,81.43959526
86.33333107,76.13386461,95.07460342,85.56714308
86.32995526,80.24230686,98.4861139,88.63750251
86.32995526,80.24230686,100.088181,90.07936286
86.33268709,79.46067879,100.4904713,90.44142418
86.33268709,79.46067879,99.29064729,89.36158256
82.53530369,72.434907,96.87291631,87.18562468
82.53530369,72.434907,92.7533049,83.47797441
72.43422587,61.72377344,87.41488846,78.67339962
72.43422587,61.72377344,79.05030659,71.14527593
54.74181806,46.04946692,70.03376319,63.03038687
54.74181806,46.04946692,59.63967611,53.6757085
31.15907674,25.96172766,48.95474737,44.05927263
31.15907674,25.96172766,36.31197449,32.68077704
9.288042299,7.562463003,24.74331249,22.26898124
9.288042299,7.562463003,12.5821493,11.32393437
0.122942175,0,3.490902641,3.141812377
0.122942175,0,1.5483358,1.39350222
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.074257206,0,0
0,0.074257206,1.233104315,1.109793884
13.5365442,10.36537494,5.366339329,4.829705396
13.5365442,10.36537494,15.82757488,14.24481739
39.01731969,24.5517518,30.25025843,27.22523259
39.01731969,24.5517518,41.95909235,37.76318311
62.56293384,36.50808012,54.17087106,48.75378395
62.56293384,36.50808012,64.2647735,57.83829615
79.15553145,51.14017456,73.92746987,66.53472288
79.15553145,51.14017456,81.35313027,73.21781724
86.33196855,62.29975264,87.76157011,78.9854131
86.33196855,62.29975264,92.12921472,82.91629325
86.33089751,65.67901076,95.33099334,85.79789401
86.33089751,65.67901076,96.67047857,87.00343071
86.31896692,66.55714656,96.85478127,87.16930314
86.31896692,66.55714656,95.50502738,85.95452464
86.33284978,56.74848233,93.03384605,83.73046145
86.33284978,56.74848233,89.01451747,80.11306572
75.22308839,49.73206285,83.87977278,75.4917955
75.22308839,49.73206285,76.13940704,68.52546633
56.06311348,32.86845187,67.69720853,60.92748767
56.06311348,32.86845187,57.67360404,51.90624364
32.35866662,19.32426776,47.41732646,42.67559381
32.35866662,19.32426776,35.47912837,31.93121553
9.626308297,5.772338471,24.32757368,21.89481631
9.626308297,5.772338471,12.33919876,11.10527888
0.108011599,0,3.623398286,3.261058458
0.108011599,0,1.616206139,1.454585525
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.178247667,0,0
0,0.178247667,1.450646208,1.305581588
13.32965191,11.31602521,4.609389626,4.148450663
13.32965191,11.31602521,14.17565162,12.75808646
37.7552298,28.00108181,28.20203633,25.3818327
37.7552298,28.00108181,39.76037712,35.78433941
59.77839615,43.74912774,52.47491068,47.22741961
59.77839615,43.74912774,62.73487121,56.46138409
77.2498712,47.33445277,72.75832311,65.4824908
77.2498712,47.33445277,40.35181744,36.3166357
86.3315686,59.96078411,0,0
86.3315686,59.96078411,49.02044939,44.11840445
86.33069414,66.1414157,95.67857635,86.11071872
86.33069414,66.1414157,97.16262743,87.44636468
86.32956209,66.4895367,97.44302794,87.69872515
86.32956209,66.4895367,94.28965137,84.86068623
83.37956887,60.11102392,90.14065775,81.12659197
83.37956887,60.11102392,84.40102181,75.96091962
72.74975597,47.03813407,78.0452499,70.24072491
72.74975597,47.03813407,69.37123941,62.43411547
53.62004135,35.62852251,60.71317213,54.64185492
53.62004135,35.62852251,54.31038049,48.87934244
32.96604189,22.4973411,46.04935162,41.44441646
32.96604189,22.4973411,34.12896627,30.71606964
9.895546367,6.814100914,23.37090343,21.03381309
9.895546367,6.814100914,12.31944601,11.08750141
0.173337302,0,3.612974401,3.251676961
0.173337302,0,1.582682452,1.424414207
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.149906169,0,0
0,0.149906169,1.46692559,1.320233031
15.04405843,11.25667762,3.413563547,3.072207192
15.04405843,11.25667762,13.09721909,11.78749718
41.15780233,27.90971931,29.1764884,26.25883956
41.15780233,27.90971931,32.05094772,28.84585295
64.54877305,42.44283184,28.77357472,25.89621725
64.54877305,42.44283184,27.68639114,24.91775202
82.19339751,54.51777513,25.90276023,23.3124842
82.19339751,54.51777513,27.23155056,24.5083955
86.33160927,60.36463986,28.50924016,25.65831614
86.33160927,60.36463986,49.93204674,44.93884207
86.32946041,61.0224421,71.33057043,64.19751338
86.32946041,61.0224421,41.9813443,37.78320987
86.33148048,63.99655634,10.89261042,9.80334938
86.33148048,63.99655634,11.75764861,10.58188375
86.33268709,57.59688418,12.62680347,11.36412312
86.33268709,57.59688418,54.16911022,48.7521992
75.98344631,47.86790907,87.13120624,78.41808562
75.98344631,47.86790907,79.10243729,71.19219356
56.06803145,37.9487864,70.28622712,63.25760441
56.06803145,37.9487864,59.20613397,53.28552057
32.68699498,21.86840758,48.17667575,43.35900818
32.68699498,21.86840758,35.54285725,31.98857153
9.434574126,7.309017186,24.18541331,21.76687198
9.434574126,7.309017186,12.32331045,11.0909794
0.014129225,0,3.870898314,3.483808482
0.014129225,0,1.729677095,1.556709385
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.170974665,0,0
0,0.170974665,1.414663158,1.273196842
12.6377237,12.84129729,5.928149,5.3353341
12.6377237,12.84129729,16.27619874,14.64857887
34.69912554,30.7005058,30.40215966,27.36194369
34.69912554,30.7005058,41.79621802,37.61659622
55.83438856,47.03102262,53.67441783,48.30697605
55.83438856,47.03102262,63.61596601,57.25436941
71.18920824,58.74660657,73.12105762,65.80895186
71.18920824,58.74660657,80.68862279,72.61976051
80.87870797,66.29387692,87.42217012,78.6799531
80.87870797,66.29387692,92.09083797,82.88175417
85.09196719,71.03108257,95.67343474,86.10609126
85.09196719,71.03108257,97.52690152,87.77421137
83.85769387,70.17584633,98.22487125,88.40238413
83.85769387,70.17584633,95.59212764,86.03291487
77.21656725,64.79890144,91.8971656,82.70744904
77.21656725,64.79890144,86.29787393,77.66808654
66.41821448,54.72444964,79.99709945,71.99738951
66.41821448,54.72444964,74.8300593,67.34705337
51.22734206,41.42377938,68.16272168,61.34644951
51.22734206,41.42377938,57.6436654,51.87929886
30.70198278,24.06799062,47.128701,42.4158309
30.70198278,24.06799062,35.47903263,31.93112937
9.472148692,7.500878197,24.50304369,22.05273932
9.472148692,7.500878197,12.55104596,11.29594137
0.27119845,0,3.988299584,3.589469626
0.27119845,0,1.768262656,1.59143639
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.197498369,0,0
0,0.197498369,1.497589061,1.347830155
7.2187661,13.00989174,6.143499091,5.529149182
7.2187661,13.00989174,16.40228117,14.76205305
19.9624695,31.74705377,30.37261973,27.33535776
19.9624695,31.74705377,41.9635439,37.76718951
32.85482307,49.43513654,54.22249616,48.80024654
32.85482307,49.43513654,64.01021905,57.60919714
47.4367679,61.50766397,73.24478625,65.92030763
47.4367679,61.50766397,80.29622491,72.26660242
59.81206616,69.71782589,86.27827398,77.65044658
59.81206616,69.71782589,90.45556134,81.41000521
62.79849512,73.36568117,93.50709948,84.15638953
62.79849512,73.36568117,94.8460419,85.36143771
66.81180179,72.82033518,95.08371978,85.5753478
66.81180179,72.82033518,94.24423397,84.81981057
63.6066635,67.5306964,92.27045712,83.04341141
63.6066635,67.5306964,88.0757475,79.26817275
50.75793452,57.60368454,82.82638726,74.54374854
50.75793452,57.60368454,75.35355143,67.81819628
39.86841784,43.25700344,67.15371787,60.43834608
39.86841784,43.25700344,57.31477968,51.58330171
25.60438924,25.3360096,47.18234325,42.46410893
25.60438924,25.3360096,35.37712829,31.83941546
8.630805145,8.220946371,24.41271436,21.97144292
8.630805145,8.220946371,12.79549566,11.51594609
0.328388073,0,3.997190047,3.597471042
0.328388073,0,1.714168014,1.542751213
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.320669804,0,0
0,0.320669804,1.460377483,1.314339735
13.57343919,14.87996362,6.413717317,5.772345586
13.57343919,14.87996362,13.14178971,11.82761074
38.71553349,35.95117255,16.76386555,15.087479
38.71553349,35.95117255,31.99506645,28.79555981
59.61578091,51.82814822,53.2135596,47.89220364
59.61578091,51.82814822,62.74969343,56.47472409
77.04755287,65.56801763,71.66436364,64.49792728
77.04755287,65.56801763,79.11890874,71.20701786
86.3327481,72.92314261,85.76601417,77.18941276
86.3327481,72.92314261,89.82715746,80.84444171
59.6079718,48.76867223,92.72569842,83.45312858
59.6079718,48.76867223,85.05207499,76.54686749
58.63047044,50.00382929,75.71793251,68.14613925
58.63047044,50.00382929,43.7387155,39.36484395
57.44113341,40.80699803,9.258306486,8.332475837
57.44113341,40.80699803,9.116124118,8.204511706
49.08659843,31.13204421,8.973759289,8.07638336
49.08659843,31.13204421,20.52192888,18.46973599
39.67060399,27.92460573,31.5402149,28.38619341
39.67060399,27.92460573,18.18112631,16.36301368
23.14829006,17.09721594,4.605561256,4.14500513
23.14829006,17.09721594,18.22844121,16.40559709
8.976308297,4.179354159,24.23942641,21.81548377
8.976308297,4.179354159,12.45435552,11.20891997
0.160027229,0,4.300010121,3.870009109
0.160027229,0,1.924079882,1.731671894
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.248304402,0,0
0,0.248304402,1.631550563,1.468395507
14.58235155,13.31047707,6.293719828,5.664347845
14.58235155,13.31047707,16.35536099,14.71982489
40.83763896,34.0296605,30.18070086,27.16263078
